TUCASEID,TEAGE,TESEX,TRCHILDNUM,t020101,t020102,t020201,t020202,t020203,t020301,t020302,t020303,t020501,t020502,t020901,t020902,t020903,t020904,t020905
20150111141200,24,1,0,212,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20150111141203,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141205,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141221,33,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141242,22,2,1,280,0,150,0,90,0,0,0,0,0,0,0,0,0,0
20150111141250,34,2,2,60,90,30,120,140,0,0,0,0,0,0,0,0,0,0
20150111141260,37,1,1,180,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20150111141267,44,2,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
20150111141280,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141283,18,1,3,0,10,8,0,0,0,0,0,120,0,0,0,0,0,0
20150111141291,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141293,71,2,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
20150111141306,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141311,61,2,0,0,25,15,0,0,0,0,0,0,0,0,0,0,30,0
20150111141315,43,2,1,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
20150111141318,65,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141319,59,1,0,65,0,100,0,0,0,0,0,0,0,0,0,0,60,0
20150111141330,72,1,0,75,0,45,0,30,0,0,0,0,0,0,0,0,0,0
20150111141348,58,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
20150111141365,42,2,2,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20150111141395,49,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20150111141399,63,2,2,180,0,10,0,10,0,0,0,0,0,0,0,0,0,0
20150111141401,25,2,0,60,0,110,0,0,0,0,0,0,0,60,0,0,0,0
20150111141428,57,2,0,20,0,100,0,15,0,0,0,0,0,0,0,0,0,0
20150111141447,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141480,55,1,0,225,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20150111141484,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141493,69,2,0,60,45,30,60,35,0,0,0,0,0,0,0,0,0,0
20150111141501,56,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141508,73,2,0,14,0,60,0,30,0,0,0,5,0,0,0,0,0,0
20150111141509,45,2,4,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0
20150111141510,18,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20150111141516,80,2,1,60,0,60,0,60,0,0,0,0,0,0,0,0,0,0
20150111141517,24,2,2,0,0,10,0,0,0,0,0,0,0,0,20,0,0,0
20150111141519,69,2,0,0,120,0,0,0,0,0,0,0,0,0,60,0,0,0
20150111141527,36,1,0,240,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20150111141531,31,1,0,30,0,0,0,0,0,0,0,0,0,10,20,5,0,0
20150111141553,33,2,2,0,0,15,0,30,0,0,0,0,0,0,0,0,0,0
20150111141591,36,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
20150111141612,40,2,2,0,0,45,0,30,0,0,0,0,0,0,0,0,0,0
20150111141617,23,1,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
20150111141627,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141628,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141633,63,2,0,20,0,62,0,15,0,0,0,0,0,0,0,0,0,0
